idx,block_grams,block_kg,sample_in_block,S1,S2,ORT
2888,2600,2.6,30,2030,2063,580
2889,2600,2.6,31,2033,2072,574
2890,2600,2.6,32,2034,2071,574
2891,2600,2.6,33,2029,2071,576
2892,2600,2.6,34,2034,2063,578
2893,2600,2.6,35,2028,2065,580
2894,2600,2.6,36,2033,2059,580
2895,2600,2.6,37,2030,2067,578
2896,2600,2.6,38,2035,2067,575
2897,2600,2.6,39,2034,2064,577
2898,2600,2.6,40,2031,2066,578
2899,2600,2.6,41,2036,2073,572
2900,2600,2.6,42,2035,2069,574
2901,2600,2.6,43,2036,2064,576
2902,2600,2.6,44,2034,2066,576
2903,2600,2.6,45,2034,2063,578
2904,2600,2.6,46,2035,2064,577
2905,2600,2.6,47,2037,2072,572
2906,2600,2.6,48,2037,2064,576
2907,2600,2.6,49,2033,2066,577
2908,2600,2.6,50,2037,2064,576
2909,2600,2.6,51,2033,2064,578
2910,2600,2.6,52,2029,2067,578
2911,2600,2.6,53,2035,2064,577
2912,2600,2.6,54,2038,2066,574
2913,2600,2.6,55,2034,2065,577
2914,2600,2.6,56,2026,2066,580
2915,2600,2.6,57,2040,2064,574
2916,2600,2.6,58,2040,2064,574
2917,2600,2.6,59,2036,2065,576
2918,2600,2.6,60,2036,2055,581
2919,2600,2.6,61,2036,2062,577
2920,2600,2.6,62,2038,2064,575
2921,2600,2.6,63,2038,2067,574
2922,2600,2.6,64,2039,2058,578
2923,2600,2.6,65,2041,2063,574
2924,2600,2.6,66,2040,2062,575
2925,2600,2.6,67,2038,2063,576
2926,2600,2.6,68,2037,2070,573
2927,2600,2.6,69,2038,2067,574
2928,2600,2.6,70,2038,2063,576
2929,2600,2.6,71,2035,2062,578
2930,2600,2.6,72,2039,2061,576
2931,2600,2.6,73,2040,2062,575
2932,2600,2.6,74,2039,2063,575
2933,2600,2.6,75,2035,2061,578
2934,2600,2.6,76,2040,2066,573
2935,2600,2.6,77,2038,2066,574
2936,2600,2.6,78,2040,2062,575
2937,2600,2.6,79,2037,2066,575
2938,2600,2.6,80,2040,2063,575
2939,2600,2.6,81,2041,2062,575
2940,2600,2.6,82,2034,2071,574
2941,2600,2.6,83,2039,2067,573
2942,2600,2.6,84,2042,2061,575
2943,2600,2.6,85,2035,2064,577
2944,2600,2.6,86,2038,2066,574
2945,2600,2.6,87,2039,2062,576
2946,2600,2.6,88,2038,2064,575
2947,2600,2.6,89,2034,2061,579
2948,2600,2.6,90,2038,2068,573
2949,2600,2.6,91,2038,2059,578
2950,2600,2.6,92,2041,2059,576
2951,2600,2.6,93,2042,2058,576
2952,2600,2.6,94,2040,2055,579
2953,2600,2.6,95,2041,2063,574
2954,2600,2.6,96,2037,2063,576
2955,2600,2.6,97,2040,2063,575
2956,2600,2.6,98,2050,2060,571
2957,2600,2.6,99,2042,2060,575
2958,2600,2.6,100,2042,2058,576
2959,2600,2.6,101,2039,2062,576
2960,2600,2.6,102,2041,2058,577
2961,2600,2.6,103,2043,2058,576
2962,2600,2.6,104,2043,2061,574
2963,2600,2.6,105,2042,2061,575
2964,2600,2.6,106,2042,2056,577
2965,2600,2.6,107,2194,2226,416
2966,2600,2.6,108,2500,2548,102
2967,2600,2.6,109,2583,2642,14
2968,2600,2.6,110,2590,2675,6
2969,2600,2.6,111,2590,2681,9
2970,2600,2.6,112,2592,2676,7
2971,2600,2.6,113,2591,2678,8
2972,2600,2.6,114,2589,2678,7
2973,2600,2.6,115,2598,2677,11
2974,2600,2.6,116,2590,2675,6
2975,2600,2.6,117,2590,2670,3
2976,2700,2.7,0,2588,2678,6
2977,2700,2.7,1,2590,2680,8
2978,2700,2.7,2,2589,2682,9
2979,2700,2.7,3,2588,2678,6
2980,2700,2.7,4,2588,2679,7
2981,2700,2.7,5,2592,2677,8
2982,2700,2.7,6,2587,2672,3
2983,2700,2.7,7,2581,2667,2
2984,2700,2.7,8,2536,2623,47
2985,2700,2.7,9,2451,2545,128
2986,2700,2.7,10,2373,2467,206
2987,2700,2.7,11,2300,2358,297
2988,2700,2.7,12,2238,2316,349
2989,2700,2.7,13,2241,2317,347
2990,2700,2.7,14,2194,2272,393
2991,2700,2.7,15,2165,2240,424
2992,2700,2.7,16,2158,2231,432
2993,2700,2.7,17,2116,2188,474
2994,2700,2.7,18,2120,2188,472
2995,2700,2.7,19,2120,2178,477
2996,2700,2.7,20,2104,2168,490
2997,2700,2.7,21,2105,2168,490
2998,2700,2.7,22,2080,2145,514
2999,2700,2.7,23,2080,2141,516
3000,2700,2.7,24,2085,2138,515
3001,2700,2.7,25,2082,2148,511
3002,2700,2.7,26,2081,2138,517
3003,2700,2.7,27,2082,2141,515
3004,2700,2.7,28,2084,2142,513
3005,2700,2.7,29,2088,2137,514
3006,2700,2.7,30,2083,2137,516
3007,2700,2.7,31,2086,2132,517
3008,2700,2.7,32,2082,2134,518
3009,2700,2.7,33,2086,2130,518
3010,2700,2.7,34,2085,2128,520
3011,2700,2.7,35,2086,2136,515
3012,2700,2.7,36,2079,2127,523
3013,2700,2.7,37,2083,2129,520
3014,2700,2.7,38,2085,2128,520
3015,2700,2.7,39,2082,2133,519
3016,2700,2.7,40,2089,2125,519
3017,2700,2.7,41,2084,2129,520
3018,2700,2.7,42,2081,2127,522
3019,2700,2.7,43,2083,2126,522
3020,2700,2.7,44,2082,2131,520
3021,2700,2.7,45,2080,2131,521
3022,2700,2.7,46,2082,2124,523
3023,2700,2.7,47,2079,2132,521
3024,2700,2.7,48,2080,2129,522
3025,2700,2.7,49,2087,2129,518
3026,2700,2.7,50,2083,2119,525
3027,2700,2.7,51,2078,2129,523
3028,2700,2.7,52,2086,2128,519
3029,2700,2.7,53,2086,2129,519
3030,2700,2.7,54,2086,2143,512
3031,2700,2.7,55,2083,2127,521
3032,2700,2.7,56,2085,2138,515
3033,2700,2.7,57,2084,2125,522
3034,2700,2.7,58,2085,2118,525
3035,2700,2.7,59,2084,2125,522
3036,2700,2.7,60,2085,2124,522
3037,2700,2.7,61,2086,2127,520
3038,2700,2.7,62,2082,2125,523
3039,2700,2.7,63,2083,2126,522
3040,2700,2.7,64,2083,2128,521
3041,2700,2.7,65,2094,2128,515
3042,2700,2.7,66,2082,2125,523
3043,2700,2.7,67,2087,2138,514
3044,2700,2.7,68,2084,2123,523
3045,2700,2.7,69,2084,2126,521
3046,2700,2.7,70,2087,2122,522
3047,2700,2.7,71,2083,2123,523
3048,2700,2.7,72,2087,2123,521
3049,2700,2.7,73,2088,2126,519
3050,2700,2.7,74,2086,2118,524
3051,2700,2.7,75,2085,2123,522
3052,2700,2.7,76,2085,2116,526
3053,2700,2.7,77,2085,2118,525
3054,2700,2.7,78,2083,2120,525
3055,2700,2.7,79,2080,2119,527
3056,2700,2.7,80,2085,2115,526
3057,2700,2.7,81,2087,2123,521
3058,2700,2.7,82,2084,2118,525
3059,2700,2.7,83,2085,2119,524
3060,2700,2.7,84,2086,2121,523
3061,2700,2.7,85,2086,2116,525
3062,2700,2.7,86,2085,2119,524
3063,2700,2.7,87,2080,2121,526
3064,2700,2.7,88,2081,2119,526
3065,2700,2.7,89,2087,2120,523
3066,2700,2.7,90,2085,2111,528
3067,2700,2.7,91,2086,2120,523
3068,2700,2.7,92,2087,2121,522
3069,2700,2.7,93,2084,2118,525
3070,2700,2.7,94,2086,2121,523
3071,2700,2.7,95,2085,2117,525
3072,2700,2.7,96,2082,2118,526
3073,2700,2.7,97,2086,2120,523
3074,2700,2.7,98,2083,2115,527
3075,2700,2.7,99,2091,2126,518
3076,2700,2.7,100,2087,2121,522
3077,2700,2.7,101,2076,2117,530
3078,2700,2.7,102,2087,2122,522
3079,2700,2.7,103,2089,2117,523
3080,2700,2.7,104,2086,2117,525
3081,2700,2.7,105,2088,2121,522
3082,2700,2.7,106,2087,2121,522
3083,2700,2.7,107,2351,2411,245
3084,2700,2.7,108,2533,2588,66
3085,2700,2.7,109,2596,2667,5
3086,2700,2.7,110,2591,2680,9
3087,2700,2.7,111,2595,2679,10
3088,2700,2.7,112,2596,2677,10
3089,2700,2.7,113,2594,2676,8
3090,2700,2.7,114,2598,2678,11
3091,2700,2.7,115,2594,2679,10
3092,2700,2.7,116,2595,2677,9
3093,2700,2.7,117,2596,2679,11
3094,2800,2.8,0,2593,2677,8
3095,2800,2.8,1,2593,2676,8
3096,2800,2.8,2,2596,2687,15
3097,2800,2.8,3,2593,2678,9
3098,2800,2.8,4,2595,2674,8
3099,2800,2.8,5,2609,2674,15
3100,2800,2.8,6,2590,2682,9
3101,2800,2.8,7,2518,2602,66
3102,2800,2.8,8,2355,2453,222
3103,2800,2.8,9,2221,2303,364
3104,2800,2.8,10,2139,2204,455
3105,2800,2.8,11,2105,2157,495
3106,2800,2.8,12,2082,2145,513
3107,2800,2.8,13,2073,2138,521
3108,2800,2.8,14,2076,2145,516
3109,2800,2.8,15,2052,2118,541
3110,2800,2.8,16,2043,2107,551
3111,2800,2.8,17,2029,2085,569
3112,2800,2.8,18,2024,2089,570
3113,2800,2.8,19,2026,2087,570
3114,2800,2.8,20,2026,2089,569
3115,2800,2.8,21,2023,2084,573
3116,2800,2.8,22,2022,2082,574
3117,2800,2.8,23,2026,2084,571
3118,2800,2.8,24,2026,2080,573
3119,2800,2.8,25,2028,2084,570
3120,2800,2.8,26,2026,2083,572
3121,2800,2.8,27,2029,2082,571
3122,2800,2.8,28,2023,2085,572
3123,2800,2.8,29,2026,2084,571
3124,2800,2.8,30,2023,2083,573
3125,2800,2.8,31,2024,2077,576
3126,2800,2.8,32,2026,2082,572
3127,2800,2.8,33,2026,2084,571
3128,2800,2.8,34,2024,2085,572
3129,2800,2.8,35,2025,2079,574
3130,2800,2.8,36,2025,2083,572
3131,2800,2.8,37,2021,2078,577
3132,2800,2.8,38,2027,2085,570
3133,2800,2.8,39,2036,2082,567
3134,2800,2.8,40,2022,2084,573
3135,2800,2.8,41,2021,2083,574
3136,2800,2.8,42,2025,2079,574
3137,2800,2.8,43,2023,2094,568
3138,2800,2.8,44,2025,2087,570
3139,2800,2.8,45,2022,2082,574
3140,2800,2.8,46,2025,2081,573
3141,2800,2.8,47,2028,2084,570
3142,2800,2.8,48,2023,2079,575
3143,2800,2.8,49,2027,2070,578
3144,2800,2.8,50,2026,2084,571
3145,2800,2.8,51,2023,2079,575
3146,2800,2.8,52,2027,2078,574
3147,2800,2.8,53,2023,2076,577
3148,2800,2.8,54,2026,2060,583
3149,2800,2.8,55,2024,2081,574
3150,2800,2.8,56,2028,2084,570
3151,2800,2.8,57,2027,2078,574
3152,2800,2.8,58,2027,2081,572
3153,2800,2.8,59,2027,2082,572
3154,2800,2.8,60,2023,2076,577
3155,2800,2.8,61,2029,2080,572
3156,2800,2.8,62,2037,2081,567
3157,2800,2.8,63,2029,2079,572
3158,2800,2.8,64,2028,2078,573
3159,2800,2.8,65,2025,2079,574
3160,2800,2.8,66,2032,2073,574
3161,2800,2.8,67,2027,2077,574
3162,2800,2.8,68,2013,2086,577
3163,2800,2.8,69,2030,2077,573
3164,2800,2.8,70,2029,2079,572
3165,2800,2.8,71,2029,2079,572
3166,2800,2.8,72,2030,2074,574
3167,2800,2.8,73,2022,2072,579
3168,2800,2.8,74,2029,2076,574
3169,2800,2.8,75,2029,2081,571
3170,2800,2.8,76,2031,2075,573
3171,2800,2.8,77,2041,2085,563
3172,2800,2.8,78,2029,2080,572
3173,2800,2.8,79,2023,2079,575
3174,2800,2.8,80,2031,2080,571
3175,2800,2.8,81,2027,2079,573
3176,2800,2.8,82,2029,2078,573
3177,2800,2.8,83,2029,2076,574
3178,2800,2.8,84,2027,2077,574
3179,2800,2.8,85,2029,2081,571
3180,2800,2.8,86,2033,2067,576
3181,2800,2.8,87,2030,2086,568
3182,2800,2.8,88,2030,2075,574
3183,2800,2.8,89,2028,2079,573
3184,2800,2.8,90,2029,2079,572
3185,2800,2.8,91,2028,2081,572
3186,2800,2.8,92,2029,2078,573
3187,2800,2.8,93,2029,2080,572
3188,2800,2.8,94,2028,2077,574
3189,2800,2.8,95,2021,2077,577
3190,2800,2.8,96,2029,2074,575
3191,2800,2.8,97,2035,2082,568
3192,2800,2.8,98,2030,2070,576
3193,2800,2.8,99,2033,2073,573
3194,2800,2.8,100,2046,2064,571
3195,2800,2.8,101,2266,2331,328
3196,2800,2.8,102,2442,2519,146
3197,2800,2.8,103,2559,2623,35
3198,2800,2.8,104,2593,2666,3
3199,2800,2.8,105,2592,2679,9
3200,2800,2.8,106,2592,2678,8
3201,2800,2.8,107,2592,2682,10
3202,2800,2.8,108,2589,2679,7
3203,2800,2.8,109,2590,2677,7
3204,2800,2.8,110,2583,2681,5
3205,2900,2.9,0,2584,2681,6
3206,2900,2.9,1,2586,2677,5
3207,2900,2.9,2,2590,2681,9
3208,2900,2.9,3,2592,2676,7
3209,2900,2.9,4,2588,2678,6
3210,2900,2.9,5,2594,2675,8
3211,2900,2.9,6,2594,2676,8
3212,2900,2.9,7,2571,2659,11
3213,2900,2.9,8,2458,2550,122
3214,2900,2.9,9,2306,2413,267
3215,2900,2.9,10,2206,2318,364
3216,2900,2.9,11,2104,2219,465
3217,2900,2.9,12,2106,2215,466
3218,2900,2.9,13,2107,2212,467
3219,2900,2.9,14,1984,2111,579
3220,2900,2.9,15,1995,2110,574
3221,2900,2.9,16,1995,2106,576
3222,2900,2.9,17,1993,2105,577
3223,2900,2.9,18,1994,2105,577
3224,2900,2.9,19,1996,2104,576
3225,2900,2.9,20,2000,2103,575
3226,2900,2.9,21,1995,2108,575
3227,2900,2.9,22,1995,2106,576
3228,2900,2.9,23,1998,2106,574
3229,2900,2.9,24,1999,2108,573
3230,2900,2.9,25,1994,2106,576
3231,2900,2.9,26,1995,2105,576
3232,2900,2.9,27,1991,2098,582
3233,2900,2.9,28,1993,2095,582
3234,2900,2.9,29,1999,2104,575
3235,2900,2.9,30,1992,2099,581
3236,2900,2.9,31,1996,2104,576
3237,2900,2.9,32,1996,2098,579
3238,2900,2.9,33,1997,2096,580
3239,2900,2.9,34,2001,2100,576
3240,2900,2.9,35,1995,2099,579
3241,2900,2.9,36,1999,2099,577
3242,2900,2.9,37,1996,2093,582
3243,2900,2.9,38,2000,2101,576
3244,2900,2.9,39,1998,2097,579
3245,2900,2.9,40,2011,2098,572
3246,2900,2.9,41,2010,2098,572
3247,2900,2.9,42,2002,2100,575
3248,2900,2.9,43,1999,2098,578
3249,2900,2.9,44,2003,2097,576
3250,2900,2.9,45,1998,2108,573
3251,2900,2.9,46,1992,2099,581
3252,2900,2.9,47,2000,2099,577
3253,2900,2.9,48,1997,2100,578
3254,2900,2.9,49,1998,2098,578
3255,2900,2.9,50,1999,2096,579
3256,2900,2.9,51,1999,2099,577
3257,2900,2.9,52,1998,2098,578
3258,2900,2.9,53,2001,2097,577
3259,2900,2.9,54,2014,2099,570
3260,2900,2.9,55,2002,2096,577
3261,2900,2.9,56,2001,2098,577
3262,2900,2.9,57,1996,2097,580
3263,2900,2.9,58,1996,2099,579
3264,2900,2.9,59,2004,2099,575
3265,2900,2.9,60,1997,2097,579
3266,2900,2.9,61,2004,2100,574
3267,2900,2.9,62,1999,2095,579
3268,2900,2.9,63,1999,2095,579
3269,2900,2.9,64,2001,2093,579
3270,2900,2.9,65,1998,2093,581
3271,2900,2.9,66,1999,2098,578
3272,2900,2.9,67,2003,2099,575
3273,2900,2.9,68,1999,2094,580
3274,2900,2.9,69,2003,2090,580
3275,2900,2.9,70,2000,2097,578
3276,2900,2.9,71,2004,2091,579
3277,2900,2.9,72,2001,2095,578
3278,2900,2.9,73,2004,2093,578
3279,2900,2.9,74,2003,2094,578
3280,2900,2.9,75,2002,2095,578
3281,2900,2.9,76,2002,2093,579
3282,2900,2.9,77,2004,2093,578
3283,2900,2.9,78,2000,2095,579
3284,2900,2.9,79,2005,2093,577
3285,2900,2.9,80,2006,2092,577
3286,2900,2.9,81,2002,2092,579
3287,2900,2.9,82,2003,2084,583
3288,2900,2.9,83,2008,2090,577
3289,2900,2.9,84,2002,2094,578
3290,2900,2.9,85,2002,2094,578
3291,2900,2.9,86,2007,2091,577
3292,2900,2.9,87,2002,2092,579
3293,2900,2.9,88,2005,2089,579
3294,2900,2.9,89,2006,2095,576
3295,2900,2.9,90,2006,2094,576
3296,2900,2.9,91,2007,2095,575
3297,2900,2.9,92,2002,2094,578
3298,2900,2.9,93,2004,2088,580
3299,2900,2.9,94,2001,2089,581
3300,2900,2.9,95,2005,2088,580
3301,2900,2.9,96,2001,2094,579
3302,2900,2.9,97,2002,2097,577
3303,2900,2.9,98,2002,2090,580
3304,2900,2.9,99,2005,2089,579
3305,2900,2.9,100,2001,2092,580
3306,2900,2.9,101,2002,2095,578
3307,2900,2.9,102,2002,2091,580
3308,2900,2.9,103,1998,2093,581
3309,2900,2.9,104,2004,2093,578
3310,2900,2.9,105,2002,2090,580
3311,2900,2.9,106,2002,2091,580
3312,2900,2.9,107,2005,2096,576
3313,2900,2.9,108,2007,2089,578
3314,2900,2.9,109,2005,2091,578
3315,2900,2.9,110,2006,2092,577
3316,2900,2.9,111,2006,2088,579
3317,2900,2.9,112,2005,2087,580
3318,2900,2.9,113,2005,2089,579
3319,2900,2.9,114,2006,2090,578
3320,2900,2.9,115,2009,2088,578
3321,2900,2.9,116,2012,2087,577
3322,2900,2.9,117,2005,2088,580
3323,2900,2.9,118,2185,2248,410
3324,2900,2.9,119,2409,2480,182
3325,2900,2.9,120,2558,2625,35
3326,2900,2.9,121,2587,2661,2
3327,2900,2.9,122,2584,2682,6
3328,2900,2.9,123,2580,2672,0
3329,2900,2.9,124,2581,2671,0
3330,2900,2.9,125,2585,2676,4
3331,2900,2.9,126,2588,2669,2
3332,2900,2.9,127,2589,2674,5
3333,2900,2.9,128,2595,2672,7
3334,2900,2.9,129,2589,2675,5
3335,2900,2.9,130,2589,2673,4
3336,2900,2.9,131,2589,2673,4
3337,2900,2.9,132,2588,2669,2
3338,2900,2.9,133,2590,2677,7
3339,2900,2.9,134,2590,2673,5
3340,2900,2.9,135,2599,2678,12
3341,3000,3.0,0,2589,2673,4
3342,3000,3.0,1,2593,2672,6
3343,3000,3.0,2,2590,2674,5
3344,3000,3.0,3,2590,2671,4
3345,3000,3.0,4,2588,2672,3
3346,3000,3.0,5,2583,2676,3
3347,3000,3.0,6,2547,2653,26
3348,3000,3.0,7,2419,2525,154
3349,3000,3.0,8,2287,2402,282
3350,3000,3.0,9,2039,2135,539
3351,3000,3.0,10,1890,1929,717
3352,3000,3.0,11,1844,1878,765
3353,3000,3.0,12,1858,1867,764
3354,3000,3.0,13,1852,1871,765
3355,3000,3.0,14,1859,1870,762
3356,3000,3.0,15,1871,1882,750
3357,3000,3.0,16,1860,1884,754
3358,3000,3.0,17,1863,1877,756
3359,3000,3.0,18,1862,1887,752
3360,3000,3.0,19,1864,1877,756
3361,3000,3.0,20,1880,1877,748
3362,3000,3.0,21,1860,1868,762
3363,3000,3.0,22,1854,1877,761
3364,3000,3.0,23,1870,1889,747
3365,3000,3.0,24,1869,1893,745
3366,3000,3.0,25,1873,1894,743
3367,3000,3.0,26,1873,1896,742
3368,3000,3.0,27,1870,1893,745
3369,3000,3.0,28,1869,1889,747
3370,3000,3.0,29,1865,1891,748
3371,3000,3.0,30,1871,1898,742
3372,3000,3.0,31,1876,1890,743
3373,3000,3.0,32,1874,1891,744
3374,3000,3.0,33,1872,1891,745
3375,3000,3.0,34,1870,1893,745
3376,3000,3.0,35,1870,1891,746
3377,3000,3.0,36,1864,1893,748
3378,3000,3.0,37,1873,1893,743
3379,3000,3.0,38,1874,1890,744
3380,3000,3.0,39,1875,1890,744
3381,3000,3.0,40,1877,1891,742
3382,3000,3.0,41,1876,1895,741
3383,3000,3.0,42,1874,1892,743
3384,3000,3.0,43,1873,1893,743
3385,3000,3.0,44,1871,1893,744
3386,3000,3.0,45,1875,1887,745
3387,3000,3.0,46,1873,1894,743
3388,3000,3.0,47,1878,1889,743
3389,3000,3.0,48,1876,1888,744
3390,3000,3.0,49,1877,1890,743
3391,3000,3.0,50,1880,1886,743
3392,3000,3.0,51,1880,1882,745
3393,3000,3.0,52,1877,1889,743
3394,3000,3.0,53,1882,1901,735
3395,3000,3.0,54,1877,1889,743
3396,3000,3.0,55,1878,1889,743
3397,3000,3.0,56,1871,1889,746
3398,3000,3.0,57,1876,1893,742
3399,3000,3.0,58,1875,1886,746
3400,3000,3.0,59,1877,1887,744
3401,3000,3.0,60,1876,1894,741
3402,3000,3.0,61,1875,1888,745
3403,3000,3.0,62,1878,1891,742
3404,3000,3.0,63,1880,1891,741
3405,3000,3.0,64,1880,1888,742
3406,3000,3.0,65,1881,1887,742
3407,3000,3.0,66,1878,1891,742
3408,3000,3.0,67,1879,1888,743
3409,3000,3.0,68,1881,1891,740
3410,3000,3.0,69,1879,1886,744
3411,3000,3.0,70,1878,1888,743
3412,3000,3.0,71,1880,1886,743
3413,3000,3.0,72,1880,1892,740
3414,3000,3.0,73,1879,1890,742
3415,3000,3.0,74,1880,1887,743
3416,3000,3.0,75,1876,1889,744
3417,3000,3.0,76,1883,1898,736
3418,3000,3.0,77,1876,1889,744
3419,3000,3.0,78,1876,1888,744
3420,3000,3.0,79,1879,1888,743
3421,3000,3.0,80,1864,1887,751
3422,3000,3.0,81,1878,1889,743
3423,3000,3.0,82,1875,1887,745
3424,3000,3.0,83,1879,1889,742
3425,3000,3.0,84,1878,1882,746
3426,3000,3.0,85,1883,1890,740
3427,3000,3.0,86,1879,1889,742
3428,3000,3.0,87,1880,1889,742
3429,3000,3.0,88,1881,1876,748
3430,3000,3.0,89,1877,1886,745
3431,3000,3.0,90,1881,1889,741
3432,3000,3.0,91,1878,1898,738
3433,3000,3.0,92,1878,1889,743
3434,3000,3.0,93,1878,1890,742
3435,3000,3.0,94,1879,1893,740
3436,3000,3.0,95,1883,1890,740
3437,3000,3.0,96,1879,1893,740
3438,3000,3.0,97,1883,1894,738
3439,3000,3.0,98,1878,1888,743
3440,3000,3.0,99,1880,1890,741
3441,3000,3.0,100,1877,1891,742
3442,3000,3.0,101,1880,1892,740
3443,3000,3.0,102,1876,1884,746
3444,3000,3.0,103,1881,1886,743
3445,3000,3.0,104,1875,1891,743
3446,3000,3.0,105,1879,1888,743
3447,3000,3.0,106,1882,1888,741
3448,3000,3.0,107,1874,1890,744
3449,3000,3.0,108,1873,1890,745
3450,3000,3.0,109,1881,1892,740
3451,3000,3.0,110,1881,1889,741
3452,3000,3.0,111,1879,1891,741
3453,3000,3.0,112,1870,1897,743
3454,3000,3.0,113,1880,1891,741
3455,3000,3.0,114,1877,1893,741
3456,3000,3.0,115,1879,1889,742
3457,3000,3.0,116,1878,1901,737
3458,3000,3.0,117,1881,1889,741
3459,3000,3.0,118,1885,1881,743
3460,3000,3.0,119,1880,1890,741
3461,3000,3.0,120,1881,1891,740
3462,3000,3.0,121,1883,1892,739
3463,3000,3.0,122,1881,1880,746
3464,3000,3.0,123,1885,1891,738
3465,3000,3.0,124,1883,1878,746
3466,3000,3.0,125,1885,1895,736
3467,3000,3.0,126,1879,1888,743
3468,3000,3.0,127,1886,1892,737
3469,3000,3.0,128,1886,1892,737
3470,3000,3.0,129,1884,1888,740
3471,3000,3.0,130,1885,1900,734
3472,3000,3.0,131,1885,1888,740
3473,3000,3.0,132,1883,1890,740
3474,3000,3.0,133,1884,1887,741
3475,3000,3.0,134,1886,1887,740
3476,3000,3.0,135,1885,1884,742
3477,3000,3.0,136,1907,1889,728
3478,3000,3.0,137,1884,1889,740
3479,3000,3.0,138,2134,2182,468
3480,3000,3.0,139,2465,2522,133
3481,3000,3.0,140,2576,2651,13
3482,3000,3.0,141,2588,2679,7
3483,3000,3.0,142,2593,2681,10
3484,3000,3.0,143,2594,2682,11
3485,3000,3.0,144,2594,2673,7
3486,3000,3.0,145,2592,2688,13
3487,3000,3.0,146,2592,2679,9
3488,3000,3.0,147,2590,2681,9
3489,3000,3.0,148,2601,2679,13
3490,3000,3.0,149,2591,2680,9
3491,3100,3.1,0,2597,2676,10
3492,3100,3.1,1,2592,2682,10
3493,3100,3.1,2,2593,2670,5
3494,3100,3.1,3,2596,2678,10
3495,3100,3.1,4,2593,2682,11
3496,3100,3.1,5,2595,2680,11
3497,3100,3.1,6,2599,2680,13
3498,3100,3.1,7,2590,2683,10
3499,3100,3.1,8,2489,2578,93
3500,3100,3.1,9,2334,2430,244
3501,3100,3.1,10,2215,2292,373
3502,3100,3.1,11,2150,2218,442
3503,3100,3.1,12,2140,2205,454
3504,3100,3.1,13,2095,2141,508
3505,3100,3.1,14,2097,2142,507
3506,3100,3.1,15,2079,2137,518
3507,3100,3.1,16,2052,2094,553
3508,3100,3.1,17,2055,2096,551
3509,3100,3.1,18,2025,2058,585
3510,3100,3.1,19,1986,2011,628
3511,3100,3.1,20,1987,2010,628
3512,3100,3.1,21,1986,2009,629
3513,3100,3.1,22,1989,2002,631
3514,3100,3.1,23,1988,1996,634
3515,3100,3.1,24,1995,1995,631
3516,3100,3.1,25,1992,1994,633
3517,3100,3.1,26,1990,1992,635
3518,3100,3.1,27,1989,1991,636
3519,3100,3.1,28,1990,1991,636
3520,3100,3.1,29,1994,1992,633
3521,3100,3.1,30,1990,1990,636
3522,3100,3.1,31,1988,1986,639
3523,3100,3.1,32,1994,1964,647
3524,3100,3.1,33,1990,1985,639
3525,3100,3.1,34,1988,2000,632
3526,3100,3.1,35,1997,1985,635
3527,3100,3.1,36,1990,1984,639
3528,3100,3.1,37,1992,1984,638
3529,3100,3.1,38,1992,1987,637
3530,3100,3.1,39,1990,1985,639
3531,3100,3.1,40,1990,1986,638
3532,3100,3.1,41,1990,1980,641
3533,3100,3.1,42,1992,1985,638
3534,3100,3.1,43,2008,1982,631
3535,3100,3.1,44,1996,1978,639
3536,3100,3.1,45,1990,1961,651
3537,3100,3.1,46,1992,1983,639
3538,3100,3.1,47,1994,1983,638
3539,3100,3.1,48,1989,1983,640
3540,3100,3.1,49,1993,1979,640
3541,3100,3.1,50,2000,1982,635
3542,3100,3.1,51,1993,1979,640
3543,3100,3.1,52,1992,1980,640
3544,3100,3.1,53,1997,1981,637
3545,3100,3.1,54,1994,1983,638
3546,3100,3.1,55,1992,1985,638
3547,3100,3.1,56,1997,1980,638
3548,3100,3.1,57,1996,1978,639
3549,3100,3.1,58,1991,1976,643
3550,3100,3.1,59,1989,1989,637
3551,3100,3.1,60,1994,1965,647
3552,3100,3.1,61,1999,1969,642
3553,3100,3.1,62,1994,1976,641
3554,3100,3.1,63,1999,1974,640
3555,3100,3.1,64,1994,1971,644
3556,3100,3.1,65,1996,1983,637
3557,3100,3.1,66,1993,1975,642
3558,3100,3.1,67,1997,1972,642
3559,3100,3.1,68,1999,1973,640
3560,3100,3.1,69,1994,1975,642
3561,3100,3.1,70,1995,1973,642
3562,3100,3.1,71,1997,1966,645
3563,3100,3.1,72,1994,1974,642
3564,3100,3.1,73,1991,1973,644
3565,3100,3.1,74,1998,1972,641
3566,3100,3.1,75,1985,1969,649
3567,3100,3.1,76,1995,1975,641
3568,3100,3.1,77,1996,1974,641
3569,3100,3.1,78,1993,1974,643
3570,3100,3.1,79,1996,1970,643
3571,3100,3.1,80,1994,1974,642
3572,3100,3.1,81,1999,1969,642
3573,3100,3.1,82,1997,1970,643
3574,3100,3.1,83,1996,1957,650
3575,3100,3.1,84,2002,1969,641
3576,3100,3.1,85,1996,1969,644
3577,3100,3.1,86,1996,1969,644
3578,3100,3.1,87,1994,1969,645
3579,3100,3.1,88,1995,1963,647
3580,3100,3.1,89,1995,1969,644
3581,3100,3.1,90,1998,1983,636
3582,3100,3.1,91,1992,1969,646
3583,3100,3.1,92,2009,1970,637
3584,3100,3.1,93,1992,1968,646
3585,3100,3.1,94,1993,1969,645
